Date Of Stop	Time Of Stop	Description	Accident	Personal Injury	Property Damage	Fatal	State	VehicleType	Year	Make	Model	Color	Violation Type	Charge	Race	Gender	Driver State	DL State
07/20/2014	00:37:00	DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL	No	No	No	No	MD	02 - Automobile	1996	HOND	4S	SILVER	Warning	21-202(h1)	HISPANIC	F	MD	MD
07/20/2014	23:45:00	KNOWINGLY DRIVING UNINSURED VEHICLE	No	No	No	No	WV	02 - Automobile	2001	MERCURY	4DR	BLACK	Citation	17-107	BLACK	M	DC	DC
07/20/2014	21:38:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	1999	LEXUS	GS500	SILVER	Citation	13-409(b)	WHITE	M	ID	ID
07/20/2014	22:35:00	POSSESSING SUSPENDED LIC.	No	No	No	No	MD	02 - Automobile	2007	NISSAN	350Z	WHITE	Citation	16-301(j)	WHITE	M	MD	MD
07/20/2014	14:09:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2011	VOLK	4S	BLACK	Citation	21-801.1	WHITE	M	MD	MD
07/20/2014	20:08:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	MD	02 - Automobile	2005	ACUR	4S	BLACK	Citation	16-303(h)	HISPANIC	F	MD	MD
07/20/2014	14:01:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2007	BMW	4S	BLUE, DARK	Citation	21-801.1	WHITE	F	MD	MD
07/20/2014	23:04:00	EXCEEDING MAXIMUM SPEED: 54 MPH IN A POSTED 45 MPH ZONE	No	No	No	No	MD	02 - Automobile	2007	ACUR	TK	GRAY	Citation	21-801.1	WHITE	F	MD	MD
07/20/2014	13:53:00	EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	08 - Recreational Vehicle	2014	ACUR	TK	BLACK	Citation	21-801.1	WHITE	M	MD	MD
07/20/2014	14:56:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2004	HYUNDAI	ELANTRA	BLUE	Citation	13-401(h)	BLACK	F	MD	MD
07/20/2014	08:40:00	FAIL AND REFUSE TO SURRENDER TO ADM. ON LAWFUL DEMAND SUSPENDED LIC.	No	No	No	No	MD	02 - Automobile	1998	HONDA	ACCORD	SILVER	Citation	16-301(o)	HISPANIC	M	MD	MD
07/20/2014	07:51:00	DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE	No	No	No	No	DC	02 - Automobile	2009	CHEV	TAHOE	WHITE	Citation	16-115(g)	OTHER	M	DC	DC
07/20/2014	12:30:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	08 - Recreational Vehicle	2005	TOYT	HY	SILVER	Citation	21-801.1	WHITE	M	MD	MD
07/20/2014	02:58:00	DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE	No	No	No	No	MD	02 - Automobile	1994	HONDA	ACCORD	BLACK	Citation	21-902(a2)	HISPANIC	M	MD	MD
07/20/2014	00:22:00	DRIVING UNSAFE VEH. ON HWY.	No	No	No	No	MD	02 - Automobile	2012	HOND	4S	SILVER	Warning	22-101(a)	HISPANIC	M	MD	MD
07/20/2014	00:12:00	DRIVING UNSAFE VEH. ON HWY.	No	No	No	No	MD	02 - Automobile	2005	TOYT	4S	WHITE	Warning	22-101(a)	WHITE	F	MD	MD
07/20/2014	00:42:00	PARKING LAMPS (*)	No	No	No	No	MD	02 - Automobile	2008	TOYOTA	COROLLA	RED	ESERO	79*	HISPANIC	M	MD	MD
07/20/2014	14:27:00	EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	VA	02 - Automobile	2005	TOYOTA	SXC	BLUE	Citation	21-801.1	WHITE	F	VA	VA
07/20/2014	05:28:00	FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS	No	No	No	No	VA	01 - Motorcycle	2008	CHEVY	TAHOE	BLUE	Citation	16-116(a)	BLACK	F	MD	VA
07/20/2014	09:40:00	FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE	No	No	No	No	MD	02 - Automobile	2002	MERCEDES	E320	SILVER	Citation	22-412.2(d)	BLACK	F	VA	VA
07/20/2014	03:50:00	DRIVING WRONG WAY--ONE WAY STREET	No	No	No	No	MD	02 - Automobile	2005	SUZUKI	4DR	RED	Citation	21-308(a)	BLACK	M	MD	MD
07/20/2014	10:29:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2011	HONDA	VAN	SILVER	Citation	13-409(b)	BLACK	M	MD	MD
07/20/2014	05:56:00	NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON	No	No	No	No	MD	02 - Automobile	2007	DODGE	MUSTANG	GRAY	Citation	21-901.1(b)	HISPANIC	F	MD	MD
07/20/2014	21:11:00	FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED	No	No	No	No	MD	02 - Automobile	2005	NISSAN	ALTIMS	BEIGE	Citation	22-226(a)	BLACK	F	MD	MD
07/20/2014	21:11:00	WILLFULLY DRIVING MOTOR VEH. AT SLOW SPEED IMPEDING NORMAL AND REASONABLE TRAFFIC MOVEMENT	No	No	No	No	MD	02 - Automobile	2005	NISSAN	ALTIMS	BEIGE	Citation	21-804(a)	BLACK	F	MD	MD
07/20/2014	04:19:00	DRIVING VEH. WHILE SO FAR IMPAIRED BY DRUGS, DRUGS AND ALCOHOLCANNOT DRIVE SAFELY	No	No	No	No	MD	02 - Automobile	2005	NISS	ALTIMA	BLACK	Citation	21-902(c1)	HISPANIC	F	MD	XX
07/20/2014	02:25:00	FAILURE VEH. TO YIELD INTERSECTION RIGHT-OF-WAY TO ANOTHER VEH.	No	No	No	No	MD	02 - Automobile	2007	LEXUS	S250	GRAY	Citation	21-401	BLACK	F	MD	MD
07/20/2014	03:50:00	VIOLATING PROVISIONAL LIC. RESTRICTION	No	No	No	No	MD	02 - Automobile	2005	SUZUKI	4DR	RED	Citation	16-113(i)	BLACK	M	MD	MD
07/20/2014	05:56:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	2007	DODGE	MUSTANG	GRAY	Citation	21-902(b1)	HISPANIC	F	MD	MD
07/20/2014	23:40:00	DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL	No	No	No	No	VA	01 - Motorcycle	2005	DODGE	CARAVAN	SILVER	Citation	21-902(a1)	HISPANIC	M	MD	VA
07/20/2014	05:37:00	DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE	No	No	No	No	MD	02 - Automobile	2011	CHEV	4S	SILVER	Citation	21-902(a2)	BLACK	M	MD	MD
07/20/2014	06:33:00	STOP LIGHTS (*)	No	No	No	No	MD	02 - Automobile	2011	TOYOTA	COROLLA	GRAY	ESERO	64*	ASIAN	M	MD	MD
07/20/2014	12:29:00	EXCEEDING MAXIMUM SPEED: 47 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2009	VW	EOS	BLACK	Citation	21-801.1	WHITE	M	MD	MD
07/20/2014	12:54:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2005	NISSAN	PATHFINDER	SILVER	Citation	13-401(h)	BLACK	F	MD	MD
07/20/2014	01:27:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2008	TOYOTA	CAMRY	WHITE	Citation	13-401(h)	WHITE	F	MD	MD
07/20/2014	02:58:00	DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL	No	No	No	No	MD	02 - Automobile	1994	HONDA	ACCORD	BLACK	Citation	21-902(a1)	HISPANIC	M	MD	MD
07/20/2014	22:35:00	FAILURE TO SECURELY FASTEN REGISTRATION PLATE TO VEHICLE	No	No	No	No	MD	02 - Automobile	2007	NISSAN	350Z	WHITE	Citation	13-411(c2)	WHITE	M	MD	MD
07/20/2014	15:39:00	EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2011	BMW	X5	GRAY	Citation	21-801.1	OTHER	M	MD	MD
07/20/2014	10:42:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2014	FORD	TK	GRAY	Warning	21-801.1	WHITE	M	MD	MD
07/20/2014	11:29:00	EXCEEDING MAXIMUM SPEED: 53 MPH IN A POSTED 45 MPH ZONE	No	No	No	No	MA	02 - Automobile	2005	AUDI	A4	WHITE	Citation	21-801.1	WHITE	M	MD	MD
07/20/2014	22:39:00	OPERTATING SOUND AMPLIFICATIONSYSTEM FROM VEH THAT CAN BE HEARD FROM 50' OR MORE	No	No	No	No	MD	02 - Automobile	1989	HONDA	CIVIC	SILVER	Citation	21-1122(c)	BLACK	M	MD	MD
07/20/2014	22:06:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2001	LINCON	TOWNCAR	BLACK	Warning	21-1124.2(d2)	BLACK	M	MD	MD
07/20/2014	09:40:00	KNOWINGLY DRIVING UNINSURED VEHICLE	No	No	No	No	MD	02 - Automobile	2002	MERCEDES	E320	SILVER	Citation	17-107	BLACK	F	VA	VA
07/20/2014	22:18:00	EXCEEDING MAXIMUM SPEED: 54 MPH IN A POSTED 45 MPH ZONE	No	No	No	No	MD	02 - Automobile	2013	TOYOTA	CAMRY	GRAY	Citation	21-801.1	WHITE	M	MD	MD
07/20/2014	23:45:00	OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY	No	No	No	No	WV	02 - Automobile	2001	MERCURY	4DR	BLACK	Citation	13-401(b1)	BLACK	M	DC	DC
07/20/2014	23:46:00	OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL	No	No	No	No	MD	02 - Automobile	2004	ACCURA	TL	SILVER	Warning	22-406(i1)	BLACK	M	MD	MD
07/20/2014	21:49:00	MOTOR VEH W/O REQUIRED STOP LAMPS EQUIPMENT	No	No	No	No	MD	02 - Automobile	2005	INFINTI	G35X	BLACK	Warning	22-206(a)	HISPANIC	M	MD	MD
07/20/2014	18:25:00	OPERATOR NOT RESTRAINED BY SEATBELT	No	No	No	No	MD	02 - Automobile	2007	PONTIC	G6	BLACK	Warning	22-412.3(b)	BLACK	M	MD	MD
07/20/2014	03:08:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	2002	HOND	CRV	GOLD	Citation	21-902(b1)	BLACK	M	MD	MD
07/20/2014	23:40:00	DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE	No	No	No	No	VA	01 - Motorcycle	2005	DODGE	CARAVAN	SILVER	Citation	21-902(a2)	HISPANIC	M	MD	VA
07/20/2014	14:56:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2004	HYUNDAI	ELANTRA	BLUE	Citation	13-409(b)	BLACK	F	MD	MD
07/20/2014	11:47:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2011	TOYT	COROLLA	SILVER	Warning	21-201(a1)	HISPANIC	M	MD	MD
07/20/2014	11:47:00	EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH	No	No	No	No	MD	02 - Automobile	2011	TOYT	COROLLA	SILVER	Warning	21-801.1	HISPANIC	M	MD	MD
07/20/2014	11:17:00	DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION	No	No	No	No	MD	02 - Automobile	2011	HOND	4S	BLUE	Warning	21-402(a)	OTHER	M	MD	MD
07/20/2014	14:56:00	DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	2004	HYUNDAI	ELANTRA	BLUE	Citation	16-101(a)	BLACK	F	MD	MD
07/20/2014	23:40:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	VA	01 - Motorcycle	2005	DODGE	CARAVAN	SILVER	Citation	16-303(h)	HISPANIC	M	MD	VA
07/20/2014	22:19:00	TAG LIGHTS (*)	No	No	No	No	MD	02 - Automobile	2000	ACUR	2S	BLACK	ESERO	65*	ASIAN	M	MD	MD
07/20/2014	03:50:00	NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON	No	No	No	No	MD	02 - Automobile	2005	SUZUKI	4DR	RED	Citation	21-901.1(b)	BLACK	M	MD	MD
07/20/2014	03:50:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2005	SUZUKI	4DR	RED	Citation	21-201(a1)	BLACK	M	MD	MD
07/20/2014	23:44:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY	No	No	No	No	MD	02 - Automobile	2005	BMW	2S	BLACK	Citation	21-801(a)	HISPANIC	M	MD	MD
07/20/2014	03:00:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	Yes	No	MD	02 - Automobile	2008	HONDA	CRV	BLACK	Citation	21-201(a1)	WHITE	M	MD	MD
07/20/2014	00:09:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2009	TOYOTA	SIENNA	TAN	Citation	21-201(a1)	ASIAN	F	MD	MD
07/20/2014	09:39:00	DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL	No	No	No	No	MD	02 - Automobile	1998	TOYOTA	CAMRY	BEIGE	Warning	21-202(h1)	HISPANIC	M	MD	MD
07/20/2014	22:51:00	HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION	No	No	No	No	MD	02 - Automobile	2014	SCION	FRS	BLACK	Citation	16-105(b1)	HISPANIC	F	MD	MD
07/20/2014	19:09:00	STOPLIGHT INOPERATIVE	No	No	No	No	MD	02 - Automobile	1992	HOND	4S	WHITE	Warning	11-393.9	HISPANIC	M	MD	MD
07/20/2014	18:35:00	STOPLIGHT INOPERATIVE	No	No	No	No	MD	02 - Automobile	2009	TOYOTA	CAMRY	BLACK	Warning	11-393.9	BLACK	F	MD	MD
07/20/2014	08:40:00	HOLDER OF LEARNER'S PERMIT DRIVING WITH UN- AUTHORIZED PERSON OCCUPYING FRONT SEAT	No	No	No	No	MD	02 - Automobile	1998	HONDA	ACCORD	SILVER	Warning	16-105(b2)	HISPANIC	M	MD	MD
07/20/2014	15:51:00	STOPLIGHT  INOPERATIVE	No	No	No	No	FL	02 - Automobile	2005	CADI	ESCALADE	SILVER	Warning	11-393.9	WHITE	M	VA	VA
07/20/2014	09:39:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	1998	TOYOTA	CAMRY	BEIGE	Warning	21-201(a1)	HISPANIC	M	MD	MD
07/20/2014	00:05:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2013	FORD	F150	TAN	Warning	21-201(a1)	ASIAN	M	MD	MD
07/20/2014	09:39:00	DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN	No	No	No	No	MD	02 - Automobile	1998	TOYOTA	CAMRY	BEIGE	Warning	21-202(i1)	HISPANIC	M	MD	MD
07/20/2014	20:09:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	MD	02 - Automobile	2012	VOLKSWAGON	JETTA	SILVER	Warning	13-411(f)	OTHER	F	MD	MD
07/20/2014	06:51:00	EXCEEDING MAXIMUM SPEED: 58 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2008	TOYT	SW	BLACK	Citation	21-801.1	BLACK	F	MD	MD
07/20/2014	12:38:00	VEH. FAILURE TO DISPLAY & REFLECT AMBER COLOR LIGHT ON LAMPS & REFLECTORS AS REQ.	No	No	No	No	FL	02 - Automobile	2004	MAZDA	3	ORANGE	Warning	22-209(a)	HISPANIC	M	FL	FL
07/20/2014	14:27:00	FAILURE TO NOTIFY ADM. OF ADDRESS CHANGE WITHIN 30 DAYS	No	No	No	No	VA	02 - Automobile	2005	TOYOTA	SXC	BLUE	Citation	13-414(a)	WHITE	F	VA	VA
07/20/2014	13:24:00	DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	2001	DODGE	TK	GRAY	Citation	16-101(a)	WHITE	M	MD	XX
07/20/2014	11:17:00	EXCEEDING MAXIMUM SPEED: 48 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2007	VOLVO	XC90	GRAY	Citation	21-801.1	WHITE	M	MD	MD
07/20/2014	01:15:00	DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING	No	No	No	No	MD	02 - Automobile	2013	TOYT	4S	GRAY	Citation	21-204(d)	BLACK	M	MD	NY
07/20/2014	22:01:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2009	HANDA	CIVIC	BLUE, LIGHT	Citation	13-401(h)	WHITE	F	MD	MD
07/20/2014	21:38:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED	No	No	No	No	MD	02 - Automobile	1999	LEXUS	GS500	SILVER	Citation	21-801(a)	WHITE	M	ID	ID
07/20/2014	21:52:00	EXCEEDING MAXIMUM SPEED: 54 MPH IN A POSTED 45 MPH ZONE	No	No	No	No	MD	02 - Automobile	2013	DODGE	CHARGER	BLACK	Citation	21-801.1	WHITE	F	MD	MD
07/20/2014	08:40:00	DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	1998	HONDA	ACCORD	SILVER	Citation	16-101(a)	HISPANIC	M	MD	MD
07/20/2014	23:19:00	FAILURE TO STOP AT STOP SIGN	No	No	No	No	MD	05 - Light Duty Truck	2000	FORD	TK	RED	Warning	21-707(a)	WHITE	M	MD	MD
07/20/2014	12:22:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	05 - Light Duty Truck	2001	GMC	SIERRA	SILVER	Warning	21-1124.2(d2)	WHITE	M	MD	MD
07/20/2014	12:50:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	VA	02 - Automobile	2006	TOYOTA	MATRIX	SILVER	Citation	21-201(a1)	OTHER	F	VA	VA
07/20/2014	14:58:00	EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2009	HONDA	CIVIC	BLUE	Citation	21-801.1	ASIAN	M	MD	MD
07/20/2014	19:12:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2000	ACURA	2 DOOR	BLACK	Warning	13-409(b)	WHITE	F	MD	MD
07/20/2014	19:12:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2000	ACURA	2 DOOR	BLACK	Warning	13-401(h)	WHITE	F	MD	MD
07/20/2014	07:07:00	EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	05 - Light Duty Truck	2006	FORD	TK	GREEN	Citation	21-801.1	HISPANIC	M	MD	MD
07/20/2014	20:51:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	05 - Light Duty Truck	2002	FORD	TK	WHITE	Citation	21-902(b1)	HISPANIC	M	MD	MD
07/20/2014	14:16:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2005	DODG	4S	BLACK	Warning	21-801.1	WHITE	M	MD	MD
07/20/2014	10:46:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	DC	02 - Automobile	2014	AUDI	A6	GRAY	Warning	21-801.1	WHITE	M	DC	DC
07/20/2014	00:03:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2005	JEEP	4X4	BLACK	Warning	21-201(a1)	HISPANIC	F	MD	MD
07/20/2014	02:15:00	DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL	No	No	No	No	VA	02 - Automobile	2004	SATURN	VUE	WHITE	Citation	21-902(a1)	BLACK	M	VA	VA
07/20/2014	22:52:00	FAILURE TO CONTROL VEH. SPEED ON HWY. TO AVOID COLLISION	No	No	No	No	MD	02 - Automobile	1999	VOLK	2S	BLUE, DARK	Citation	21-801(b)	WHITE	M	MD	US
07/20/2014	05:37:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	2011	CHEV	4S	SILVER	Citation	21-902(b1)	BLACK	M	MD	MD
07/20/2014	00:03:00	DRIVER CHANGING LANES WHEN UNSAFE	No	No	No	No	MD	02 - Automobile	2005	JEEP	4X4	BLACK	Warning	21-309(b)	HISPANIC	F	MD	MD
07/20/2014	01:45:00	PASSENGER AGE 16 OR MORE IN REAR SEAT OF MOTOR VEH WITHOUT SEATBELT RESTRAINT	No	No	No	No	MD	02 - Automobile	2010	CHRY	300	BLACK	Citation	22-412.3(c3)	BLACK	F	MD	MD
07/20/2014	22:23:00	FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND	No	No	No	No	MD	02 - Automobile	2009	HYUNDAI	SONATA	GRAY	Warning	22-201.1	WHITE	M	MD	MD
07/20/2014	16:39:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2005	LEXU	4S	SILVER	Citation	13-401(h)	WHITE	M	MD	MD
07/20/2014	01:33:00	FAILURE TO DRIVE VEHICLE ON RIGHT HALF OF ROADWAY WHEN REQUIRED	No	No	No	No	MD	02 - Automobile	1999	DODG	CARAVAN	WHITE	Warning	21-301(a)	BLACK	M	MD	MD
07/20/2014	05:28:00	DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	VA	01 - Motorcycle	2008	CHEVY	TAHOE	BLUE	Citation	16-101(a)	BLACK	F	MD	VA
07/20/2014	01:33:00	DRIVER CHANGING LANES WHEN UNSAFE	No	No	No	No	MD	02 - Automobile	1999	DODG	CARAVAN	WHITE	Warning	21-309(b)	BLACK	M	MD	MD
07/20/2014	00:03:00	DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS	No	No	No	No	MD	02 - Automobile	2005	JEEP	4X4	BLACK	Warning	21-309(d)	HISPANIC	F	MD	MD
07/20/2014	04:19:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2005	NISS	ALTIMA	BLACK	Citation	16-112(c)	HISPANIC	F	MD	XX
07/20/2014	10:52:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 56	No	No	No	No	MD	02 - Automobile	2013	FORD	EXPLORER	BLACK	Warning	21-801(a)	WHITE	M	MD	MD
07/20/2014	10:46:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 56	No	No	No	No	MD	02 - Automobile	2008	HONDA	CIVIC	BLUE	Warning	21-801(a)	OTHER	M	MD	MD
07/20/2014	11:32:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2003	HONDA	ODYSSEY	BLACK	Citation	13-401(h)	WHITE	M	MD	VA
07/20/2014	10:35:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED	No	No	No	No	MD	02 - Automobile	2014	TOYOTA	COROLLA	GOLD	Warning	21-801(a)	HISPANIC	M	MD	MD
07/20/2014	09:51:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED	No	No	No	No	MD	02 - Automobile	2002	CHEVROLET	TRAILBLAZER	WHITE	Warning	21-801(a)	HISPANIC	M	MD	MD
07/20/2014	09:15:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED	No	No	No	No	MD	02 - Automobile	2008	TOYT	HIGHLANDER	BLACK	Warning	21-801(a)	BLACK	F	MD	NY
07/20/2014	09:09:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY SPEED	No	No	No	No	MD	02 - Automobile	2009	JAGUAR	4 DR	SILVER	Warning	21-801(a)	BLACK	F	MD	MD
07/20/2014	22:35:00	FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR	No	No	No	No	MD	02 - Automobile	2007	NISSAN	350Z	WHITE	Citation	13-411(a)	WHITE	M	MD	MD
07/20/2014	07:10:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2006	HONDA	CIVIC	BLUE	Citation	13-401(h)	BLACK	F	MD	MD
07/20/2014	21:02:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2014	HONDA	ODYSSEY	RED	Warning	21-201(a1)	HISPANIC	F	MD	MD
07/20/2014	23:47:00	FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.	No	No	No	No	MD	02 - Automobile	2003	NISS	4S	BLACK	Warning	22-203(b)	BLACK	M	MD	MD
07/20/2014	23:03:00	FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.	No	No	No	No	MD	02 - Automobile	2013	HYUNDAI	SONATA	SILVER	Warning	22-203(b)	BLACK	M	MD	MD
07/20/2014	20:08:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2006	SUKI	4H	GREEN	Warning	13-409(b)	OTHER	M	MD	MD
